player_id,Year,Pos,Age,Tm,G,TS%,FTr,OWS,DWS,WS,FG,FGA,FG%,2P,2PA,2P%,eFG%,FT,FTA,FT%,AST,PF,PTS
1372,1987,PF,22,PHO,77,0.523,0.55,-0.3,1,0.7,148,311,0.476,148,308,0.481,0.476,108,171,0.632,36,178,404
1372,1989,PF,24,PHO,2,0.266,2,0,0,0,0,1,0,0,1,0,0,1,2,0.5,0,2,1
1372,1990,PF,25,CHH,63,0.586,0.409,0.6,0.9,1.5,148,269,0.55,147,268,0.549,0.552,75,110,0.682,39,150,372
1372,1991,PF,26,CHH,72,0.574,0.543,1.4,1.5,3,243,457,0.532,243,455,0.534,0.532,164,248,0.661,44,211,650
1372,1992,PF,27,CHH,82,0.564,0.357,2.5,1.9,4.5,423,799,0.529,423,797,0.531,0.529,196,285,0.688,131,273,1042
1372,1993,PF,28,CHH,75,0.554,0.44,1.6,1.6,3.2,203,384,0.529,203,381,0.533,0.529,102,169,0.604,68,237,508
1372,1994,PF,29,CHH,77,0.558,0.438,2,1.5,3.5,233,445,0.524,233,445,0.524,0.524,126,195,0.646,95,229,592
1372,1995,PF,30,CHH,21,0.51,0.51,0,0.5,0.5,47,100,0.47,47,99,0.475,0.47,31,51,0.608,17,64,125
1372,1996,PF,31,VAN,25,0.51,0.411,-0.3,0.5,0.1,91,190,0.479,91,190,0.479,0.479,47,78,0.603,14,75,229
1373,1987,SG,24,PHO,64,0.503,0.357,0.2,0.4,0.6,135,300,0.45,131,283,0.463,0.457,75,107,0.701,81,91,349
1373,1989,SG,26,LAC,27,0.466,0.421,0,0.2,0.2,38,95,0.4,35,84,0.417,0.416,26,40,0.65,34,36,105
1374,1987,SG,23,CLE,82,0.503,0.349,-0.1,4.4,4.2,734,1614,0.455,714,1520,0.47,0.461,386,564,0.684,394,247,1874
1374,1988,SG,24,CLE,57,0.514,0.38,0.8,2.7,3.5,340,732,0.464,337,712,0.473,0.467,196,278,0.705,281,157,879
1374,1989,SG,25,CLE,82,0.57,0.374,5.1,5.1,10.2,587,1149,0.511,558,1033,0.54,0.523,323,430,0.751,434,224,1526
1374,1990,SG,26,TOT,35,0.54,0.363,2.2,1.7,3.9,301,637,0.473,287,586,0.49,0.484,182,231,0.788,182,105,798
1374,1990,SG,26,CLE,7,0.493,0.297,0.4,0.4,0.8,61,138,0.442,60,133,0.451,0.446,31,41,0.756,49,25,154
1374,1990,SG,26,LAC,28,0.553,0.381,1.8,1.4,3.2,240,499,0.481,227,453,0.501,0.494,151,190,0.795,133,80,644
1374,1991,SG,27,LAC,39,0.463,0.298,-0.8,1.6,0.9,285,729,0.391,237,581,0.408,0.424,145,217,0.668,209,111,763
1374,1992,SG,28,LAC,82,0.51,0.308,1.1,4.4,5.6,569,1292,0.44,505,1081,0.467,0.465,293,398,0.736,417,199,1495
1374,1993,SG,29,LAC,80,0.523,0.332,2.3,3.7,6,542,1203,0.451,490,1017,0.482,0.472,307,399,0.769,360,212,1443
1374,1994,SG,30,LAC,75,0.496,0.313,0.7,2.3,2.9,569,1335,0.426,498,1099,0.453,0.453,299,418,0.715,344,167,1508
1374,1995,SG,31,CHI,77,0.483,0.267,-0.2,2.6,2.4,209,491,0.426,178,381,0.467,0.457,81,131,0.618,157,132,530
1374,1996,PG,32,CHI,80,0.528,0.277,3,3.3,6.3,234,501,0.467,206,397,0.519,0.495,98,139,0.705,208,137,594
1374,1997,PG,33,CHI,76,0.543,0.202,3,2.7,5.7,177,406,0.436,109,218,0.5,0.52,58,82,0.707,191,138,480
1374,1998,PG,34,CHI,82,0.503,0.325,3.4,3.7,7.2,293,665,0.441,277,581,0.477,0.453,162,216,0.75,241,181,764
1374,1999,SG,35,CHI,35,0.451,0.259,-0.2,1.4,1.2,147,390,0.377,120,305,0.393,0.412,71,101,0.703,115,80,392
1374,2000,PG,36,LAL,80,0.468,0.277,0.4,3.5,4,212,531,0.399,179,425,0.421,0.43,100,147,0.68,270,164,557
1374,2001,PG,37,LAL,47,0.525,0.177,1,0.8,1.8,127,271,0.469,108,199,0.543,0.504,34,48,0.708,113,70,307
1375,1987,PF,21,TOT,8,0.59,0.375,0,0,0,4,8,0.5,4,8,0.5,0.5,3,3,1,0,2,11
1375,1987,PF,21,ATL,6,0.46,0.2,0,0,0,2,5,0.4,2,5,0.4,0.4,1,1,1,0,1,5
1375,1987,PF,21,MIL,2,0.773,0.667,0,0,0,2,3,0.667,2,3,0.667,0.667,2,2,1,0,1,6
1375,1998,SF,22,CLE,82,0.514,0.262,-0.2,4,3.8,348,725,0.48,348,721,0.483,0.48,136,190,0.716,168,238,832
1375,1999,SF,23,CLE,50,0.46,0.201,-1.1,1.5,0.5,189,453,0.417,187,441,0.424,0.419,74,91,0.813,113,136,454
1375,2000,SF,24,CLE,61,0.441,0.319,-1.2,0.9,-0.2,129,326,0.396,128,311,0.412,0.397,69,104,0.663,55,99,328
1375,2001,SF,25,CLE,55,0.416,0.176,-1.3,0.5,-0.7,102,262,0.389,101,254,0.398,0.391,30,46,0.652,79,101,235
1375,2002,SF,26,GSW,12,0.528,0.226,-0.1,0.1,0,15,31,0.484,13,27,0.481,0.516,4,7,0.571,4,4,36
1376,1987,PG,22,GSW,5,0.45,0.25,0,0,0,3,8,0.375,3,8,0.375,0.375,2,2,1,11,9,8
1376,1988,SG,23,TOT,17,0.442,0.491,-0.2,0.1,-0.2,21,53,0.396,21,52,0.404,0.396,15,26,0.577,23,26,57
1376,1988,SG,23,GSW,12,0.443,0.292,-0.2,0.1,-0.2,19,48,0.396,19,47,0.404,0.396,10,14,0.714,21,24,48
1376,1988,SG,23,CLE,5,0.438,2.4,0,0,0,2,5,0.4,2,5,0.4,0.4,5,12,0.417,2,2,9
1377,1987,SG,23,TOT,54,0.412,0.199,-0.6,0.3,-0.3,46,136,0.338,33,94,0.351,0.386,17,27,0.63,35,34,122
1377,1987,SG,23,HOU,18,0.321,0.303,-0.4,0.1,-0.3,8,33,0.242,7,22,0.318,0.258,7,10,0.7,8,7,24
1377,1987,SG,23,BOS,36,0.444,0.165,-0.3,0.2,-0.1,38,103,0.369,26,72,0.361,0.427,10,17,0.588,27,27,98
1377,1988,SG,24,TOT,39,0.536,0.313,0.2,0.2,0.4,62,150,0.413,42,105,0.4,0.48,39,47,0.83,67,37,183
1377,1988,SG,24,BOS,10,0.525,0.357,0,0,0,11,28,0.393,8,20,0.4,0.446,9,10,0.9,12,11,34
1377,1988,SG,24,MIL,14,0.363,0.171,-0.3,0.1,-0.2,13,41,0.317,11,35,0.314,0.341,4,7,0.571,29,11,32
1377,1988,SG,24,SAC,15,0.621,0.37,0.5,0.1,0.6,38,81,0.469,23,50,0.46,0.562,26,30,0.867,26,15,117
1378,1987,SG,23,PHO,80,0.526,0.346,0.1,1.1,1.2,159,350,0.454,147,307,0.479,0.471,94,121,0.777,361,130,424
1378,1988,SG,24,PHO,82,0.569,0.306,3.7,1.3,5,306,605,0.506,289,547,0.528,0.52,152,185,0.822,540,151,781
1378,1989,SG,25,PHO,78,0.545,0.2,4.9,2.8,7.7,440,889,0.495,413,808,0.511,0.51,147,178,0.826,465,188,1054
1378,1990,SG,26,PHO,67,0.596,0.224,5.8,2.8,8.7,483,901,0.536,443,803,0.552,0.558,173,202,0.856,337,144,1179
1378,1991,SG,27,PHO,80,0.587,0.213,6.9,2.8,9.7,544,1051,0.518,483,905,0.534,0.547,201,224,0.897,409,185,1350
1378,1992,SG,28,PHO,81,0.592,0.254,7.8,3.8,11.6,635,1240,0.512,552,1051,0.525,0.546,279,315,0.886,411,218,1632
1378,1993,PG,29,PHI,79,0.553,0.233,4.5,1.8,6.3,582,1239,0.47,485,990,0.49,0.509,250,289,0.865,548,203,1511
1378,1994,SG,30,TOT,80,0.562,0.295,5.1,1.8,6.9,472,1004,0.47,402,796,0.505,0.505,260,296,0.878,419,186,1274
1378,1994,SG,30,PHI,53,0.547,0.285,2.7,1,3.7,325,715,0.455,273,549,0.497,0.491,178,204,0.873,315,115,880
1378,1994,SG,30,UTA,27,0.598,0.318,2.4,0.8,3.1,147,289,0.509,129,247,0.522,0.54,82,92,0.891,104,71,394
1378,1995,SG,31,UTA,81,0.62,0.344,7.2,2.9,10.1,482,937,0.514,393,718,0.547,0.562,284,322,0.882,347,181,1337
1378,1996,SG,32,UTA,82,0.619,0.33,7.9,2.4,10.2,442,880,0.502,338,657,0.514,0.561,259,290,0.893,340,171,1247
1378,1997,SG,33,UTA,82,0.596,0.381,7.2,3,10.2,413,856,0.482,341,661,0.516,0.525,293,326,0.899,361,188,1191
1378,1998,SG,34,UTA,80,0.587,0.389,7.4,2.1,9.5,399,828,0.482,343,701,0.489,0.516,285,322,0.885,349,175,1139
1378,1999,SG,35,UTA,48,0.575,0.312,3.5,1.8,5.3,214,449,0.477,180,368,0.489,0.514,125,140,0.893,192,95,587
1378,2000,SG,36,UTA,77,0.59,0.247,4.7,1.8,6.5,358,728,0.492,292,590,0.495,0.537,171,180,0.95,202,149,953
1379,1987,PG,22,DAL,8,0.439,0.889,-0.1,0,0,2,9,0.222,2,9,0.222,0.222,7,8,0.875,6,1,11
1380,1987,SF,23,HOU,60,0.503,0.289,0.1,0.7,0.7,94,201,0.468,94,200,0.47,0.468,40,58,0.69,40,81,228
1380,1988,SF,24,HOU,70,0.559,0.305,1.1,1.1,2.1,155,298,0.52,154,290,0.531,0.522,67,91,0.736,49,127,378
1380,1989,SF,25,HOU,67,0.559,0.26,1.5,2.1,3.6,270,515,0.524,269,506,0.532,0.525,101,134,0.754,126,213,642
1380,1990,SF,26,HOU,82,0.534,0.265,2.2,3.9,6.2,504,1019,0.495,502,1002,0.501,0.496,205,270,0.759,252,321,1215
1380,1991,SF,27,HOU,73,0.512,0.247,1.6,3,4.6,416,873,0.477,414,858,0.483,0.478,157,216,0.727,142,240,991
1380,1992,SF,28,HOU,80,0.492,0.226,0.3,2,2.3,290,633,0.458,289,624,0.463,0.459,104,143,0.727,158,234,685
1380,1993,SF,29,WSB,73,0.521,0.313,0.6,0.7,1.2,193,403,0.479,193,400,0.483,0.479,92,126,0.73,89,187,478
1381,1987,PF,24,LAC,29,0.458,0.594,-0.3,0.1,-0.2,27,64,0.422,27,61,0.443,0.422,20,38,0.526,5,55,74
1382,1987,SF-SG,24,TOT,65,0.461,0.202,-0.2,0.7,0.5,133,322,0.413,126,302,0.417,0.424,50,65,0.769,73,79,323
1382,1987,SG,24,WSB,16,0.478,0.394,-0.2,0.2,0,14,33,0.424,14,32,0.438,0.424,9,13,0.692,7,11,37
1382,1987,SF,24,SAS,49,0.459,0.18,0,0.5,0.5,119,289,0.412,112,270,0.415,0.424,41,52,0.788,66,68,286
1382,1989,SG,26,TOT,33,0.442,0.203,0.1,0.2,0.3,29,79,0.367,25,63,0.397,0.392,14,16,0.875,17,20,76
1382,1989,SG,26,CHI,8,0.378,0.133,0,0,0,5,15,0.333,5,14,0.357,0.333,2,2,1,4,7,12
1382,1989,SG,26,DAL,25,0.456,0.219,0.1,0.2,0.3,24,64,0.375,20,49,0.408,0.406,12,14,0.857,13,13,64
1382,1990,SG,27,DAL,66,0.435,0.356,-0.8,0.8,0,72,194,0.371,68,181,0.376,0.381,47,69,0.681,29,77,195
1383,1987,PF,23,LAC,66,0.543,0.665,0.7,0.6,1.3,97,206,0.471,97,205,0.473,0.471,95,137,0.693,53,162,289
1383,1989,PF,25,CHH,79,0.568,0.618,0.2,0.9,1,171,335,0.51,171,334,0.512,0.51,142,207,0.686,102,215,484
1383,1990,PF,26,DEN,71,0.529,0.365,0.1,1.2,1.3,153,312,0.49,153,311,0.492,0.49,77,114,0.675,118,144,383
1383,1993,PF,29,PHO,30,0.454,0.646,-0.1,0.2,0.1,19,48,0.396,19,48,0.396,0.396,18,31,0.581,19,30,56
1383,1994,PF,30,TOT,13,0.433,0.421,-0.2,0.1,-0.1,15,38,0.395,15,38,0.395,0.395,9,16,0.563,9,33,39
1383,1994,PF,30,CHH,9,0.411,0.385,0,0.1,0,9,26,0.346,9,26,0.346,0.346,7,10,0.7,6,25,25
1383,1994,PF,30,CLE,4,0.478,0.5,-0.1,0.1,-0.1,6,12,0.5,6,12,0.5,0.5,2,6,0.333,3,8,14
1383,1997,PF,33,SAS,10,0.34,0.4,-0.2,0,-0.2,1,5,0.2,1,5,0.2,0.2,2,2,1,2,4,4
1384,1987,PF,23,SEA,6,0.58,0.667,0.1,0.1,0.1,3,6,0.5,3,5,0.6,0.5,3,4,0.75,1,4,9
1385,1987,PF,22,SAS,68,0.515,0.397,0.8,0.7,1.4,170,373,0.456,169,361,0.468,0.457,110,148,0.743,85,141,451
1385,1988,PF,23,MIL,50,0.558,0.477,1.1,1,2.1,128,266,0.481,128,263,0.487,0.481,103,127,0.811,50,137,359
1385,1989,PF,24,MIL,80,0.552,0.458,3.1,3.2,6.3,362,766,0.473,358,754,0.475,0.475,289,351,0.823,107,219,1017
1385,1990,PF,25,MIL,16,0.423,0.28,-0.3,0.4,0.1,43,118,0.364,43,116,0.371,0.364,26,33,0.788,25,41,112
1385,1992,PF,27,MIL,79,0.486,0.256,0.4,1.4,1.8,293,660,0.444,293,655,0.447,0.444,128,169,0.757,114,218,714
1385,1993,PF,28,UTA,71,0.524,0.346,1.1,1.5,2.6,198,425,0.466,198,424,0.467,0.466,117,147,0.796,68,181,513
1385,1994,PF,29,ORL,34,0.524,0.264,0.5,0.5,1,71,148,0.48,71,147,0.483,0.48,31,39,0.795,35,74,173
1385,1995,PF,30,CHI,19,0.487,0.417,-0.1,0.4,0.3,28,72,0.389,28,72,0.389,0.389,27,30,0.9,26,34,83
1385,1997,PF,32,LAL,3,0.521,1,0,0,0.1,1,2,0.5,1,2,0.5,0.5,1,2,0.5,3,3,3
1386,1987,C,26,PHI,1,0.387,0.667,0,0,0,1,3,0.333,1,3,0.333,0.333,1,2,0.5,0,0,3
1387,1987,SF,22,DEN,43,0.448,0.489,-0.5,0.2,-0.2,51,135,0.378,48,120,0.4,0.389,42,66,0.636,35,48,147
1387,1988,SF,23,DEN,26,0.406,0.344,-0.2,0.2,0,23,61,0.377,22,57,0.386,0.385,10,21,0.476,14,21,57
1388,1987,SF,23,SAS,6,0.294,0.071,-0.2,0,-0.2,7,28,0.25,6,26,0.231,0.268,2,2,1,1,9,17
1389,1987,PG,22,SEA,71,0.514,0.468,1.9,2.2,4.1,143,301,0.475,143,294,0.486,0.475,87,141,0.617,583,238,373
1389,1988,PG,23,SEA,82,0.532,0.413,3.4,3.1,6.5,235,496,0.474,226,472,0.479,0.483,145,205,0.707,702,238,624
1389,1989,PG,24,SEA,75,0.468,0.39,1.7,2.7,4.4,199,485,0.41,184,415,0.443,0.426,119,189,0.63,696,236,532
1389,1990,SG,25,SEA,82,0.517,0.349,2.3,2.6,4.9,207,438,0.473,196,407,0.482,0.485,98,153,0.641,598,289,523
1389,1991,SG,26,SEA,78,0.489,0.305,0.8,2,2.8,132,305,0.433,115,257,0.447,0.461,57,93,0.613,371,211,338
1389,1992,PG,27,SEA,72,0.492,0.207,1.5,2.2,3.7,177,405,0.437,150,307,0.489,0.47,54,84,0.643,359,218,435
1389,1993,PG,28,SEA,73,0.527,0.292,1.9,3.7,5.6,213,459,0.464,188,394,0.477,0.491,95,134,0.709,384,240,546
1389,1994,PG,29,SEA,73,0.52,0.139,1.5,4.5,6,177,396,0.447,125,263,0.475,0.513,31,55,0.564,387,201,437
1389,1995,PG,30,SEA,80,0.496,0.146,1.6,3.6,5.1,166,397,0.418,113,242,0.467,0.485,34,58,0.586,421,275,419
1389,1996,PG,31,SEA,55,0.537,0.172,1,2.7,3.7,100,238,0.42,54,117,0.462,0.517,29,41,0.707,197,143,275
1389,1997,PG,32,SEA,37,0.522,0.195,1.1,1.5,2.6,61,149,0.409,33,65,0.508,0.503,19,29,0.655,140,78,169
1389,1998,SG,33,SEA,18,0.46,0.015,0.4,0.3,0.8,23,67,0.343,8,33,0.242,0.455,1,1,1,55,41,62
1391,1987,SG,23,CHI,29,0.465,0.827,0.1,0.2,0.3,19,52,0.365,19,46,0.413,0.365,28,43,0.651,21,25,66
1391,1988,SG,24,SAS,22,0.499,0.411,-0.2,0.1,-0.1,43,95,0.453,43,91,0.473,0.453,26,39,0.667,48,30,112
1391,1989,SG,25,TOT,33,0.505,0.658,0.2,0.3,0.5,31,73,0.425,31,71,0.437,0.425,33,48,0.688,48,44,95
1391,1989,SG,25,PHI,4,0.509,0.333,0,0,0,6,12,0.5,6,12,0.5,0.5,2,4,0.5,2,3,14
1391,1989,SG,25,NYK,29,0.504,0.721,0.2,0.2,0.5,25,61,0.41,25,59,0.424,0.41,31,44,0.705,46,41,81
1391,1990,SG,26,TOT,52,0.454,0.444,-0.6,0.7,0,89,225,0.396,89,218,0.408,0.396,66,100,0.66,135,109,244
1391,1990,SG,26,NYK,24,0.392,0.689,-0.3,0.3,0,15,45,0.333,15,44,0.341,0.333,16,31,0.516,35,39,46
1391,1990,SG,26,NJN,28,0.471,0.383,-0.4,0.4,0,74,180,0.411,74,174,0.425,0.411,50,69,0.725,100,70,198
1391,1991,SG,27,SAS,8,0.521,0.478,-0.2,0.2,0,10,23,0.435,10,22,0.455,0.435,9,11,0.818,14,14,29
1391,1994,SG,30,CHI,82,0.507,0.349,0.6,2.4,3,253,556,0.455,245,527,0.465,0.462,136,194,0.701,245,195,650
1391,1995,SG,31,CHI,71,0.472,0.397,-0.4,1.7,1.3,119,287,0.415,109,248,0.44,0.432,70,114,0.614,148,125,318
1391,1996,SG,32,TOT,71,0.459,0.494,-0.5,1.1,0.6,91,247,0.368,77,189,0.407,0.397,80,122,0.656,145,132,276
1391,1996,SG,32,MIA,39,0.476,0.475,-0.3,0.7,0.5,62,160,0.388,51,118,0.432,0.422,49,76,0.645,97,75,184
1391,1996,SG,32,CHH,32,0.429,0.529,-0.2,0.3,0.1,29,87,0.333,26,71,0.366,0.351,31,46,0.674,48,57,92
1391,1998,SG,34,NYK,9,0.554,0.6,0,0.1,0.1,5,10,0.5,5,10,0.5,0.5,4,6,0.667,3,7,14
1392,1987,SF,23,CLE,59,0.475,0.276,-0.2,0.5,0.3,113,275,0.411,112,253,0.443,0.413,66,76,0.868,27,67,293
1392,1988,SF,24,NYK,77,0.531,0.397,1.6,1.5,3.1,270,620,0.435,244,527,0.463,0.456,207,246,0.841,62,204,773
1392,1989,SF,25,NYK,81,0.582,0.367,4.9,1.8,6.7,455,957,0.475,358,670,0.534,0.526,286,351,0.815,162,259,1293
1392,1990,SF,26,NYK,80,0.562,0.38,2.8,1.7,4.5,374,786,0.476,329,644,0.511,0.504,239,299,0.799,180,254,1032
1392,1991,SF,27,CHH,81,0.559,0.468,2.8,1.3,4.1,478,1017,0.47,448,933,0.48,0.485,385,476,0.809,188,278,1371
1392,1992,SF,28,CHH,55,0.557,0.498,1.6,0.8,2.3,295,618,0.477,282,572,0.493,0.488,236,308,0.766,146,181,839
1392,1993,SF,29,CHH,64,0.597,0.449,3.1,0.6,3.7,279,534,0.522,267,489,0.546,0.534,194,240,0.808,117,154,764
1392,1994,SF,30,TOT,81,0.545,0.339,2.4,1.3,3.7,313,664,0.471,289,574,0.503,0.489,182,225,0.809,72,196,832
1392,1994,SF,30,CHH,18,0.585,0.339,0.8,0.3,1,91,174,0.523,87,158,0.551,0.534,48,59,0.814,29,44,234
1392,1994,SF,30,NJN,63,0.531,0.339,1.6,1.1,2.7,222,490,0.453,202,416,0.486,0.473,134,166,0.807,43,152,598
1392,1995,SF,31,MIL,82,0.563,0.35,1.9,0.8,2.8,226,488,0.463,181,360,0.503,0.509,137,171,0.801,91,234,634
1392,1996,SG,32,MIL,82,0.592,0.357,3.7,0.7,4.4,321,649,0.495,260,487,0.534,0.542,186,232,0.802,154,257,889
1392,1997,SF,33,MIL,82,0.545,0.452,1.6,1.2,2.8,246,547,0.45,212,449,0.472,0.481,189,247,0.765,116,257,715
1392,1998,SF,34,DEN,74,0.547,0.557,3.2,-0.4,2.7,344,799,0.431,308,694,0.444,0.453,365,445,0.82,138,208,1089
1392,1999,SF,35,CLE,50,0.526,0.335,0.5,0.7,1.2,106,251,0.422,83,190,0.437,0.468,68,84,0.81,41,126,303
1392,2000,SF,36,NJN,82,0.566,0.368,2.9,0.6,3.5,278,623,0.446,206,433,0.476,0.504,192,229,0.838,65,207,820
1392,2001,SG,37,NJN,82,0.542,0.427,2.7,0.7,3.4,291,695,0.419,232,519,0.447,0.461,254,297,0.855,115,229,895
1392,2002,SF,38,DAL,47,0.571,0.392,0.6,0.3,0.9,67,148,0.453,45,91,0.495,0.527,42,58,0.724,14,88,198
1393,1987,PG,23,DAL,25,0.574,0.55,0.2,0.1,0.3,16,40,0.4,11,23,0.478,0.463,20,22,0.909,16,6,57
1394,1987,SF,22,IND,82,0.518,0.219,1.5,3.9,5.4,635,1358,0.468,586,1220,0.48,0.486,222,297,0.747,295,310,1541
1394,1988,SF,23,IND,79,0.501,0.157,0.6,2.8,3.3,575,1252,0.459,516,1075,0.48,0.483,132,197,0.67,309,266,1341
1394,1989,SF,24,IND,80,0.544,0.211,1.4,1.7,3,711,1453,0.489,648,1248,0.519,0.511,243,307,0.792,289,280,1728
1394,1990,SF,25,IND,77,0.557,0.217,4.1,1.3,5.4,605,1242,0.487,511,989,0.517,0.525,211,270,0.781,230,217,1515
1394,1991,SF,26,IND,80,0.553,0.186,3.1,0.8,3.9,620,1231,0.504,551,1028,0.536,0.532,165,229,0.721,238,221,1474
1394,1992,SF,27,IND,81,0.546,0.153,3,1.6,4.6,616,1284,0.48,484,930,0.52,0.531,133,197,0.675,382,247,1497
1394,1993,SF,28,MIN,78,0.495,0.135,-1.1,1.1,0,541,1248,0.433,423,916,0.462,0.481,109,168,0.649,343,198,1309
1394,1994,SF,29,MIN,77,0.502,0.128,0.4,0.8,1.2,356,843,0.422,256,571,0.448,0.482,82,108,0.759,185,164,894
1394,1995,SF,30,SAS,81,0.549,0.136,1.5,2.1,3.6,317,750,0.423,145,305,0.475,0.537,66,102,0.647,106,198,872
1394,1996,SF,31,SAS,80,0.581,0.148,2.4,3.1,5.5,308,705,0.437,118,242,0.488,0.572,67,104,0.644,100,197,873
1394,1998,PF,33,SAS,61,0.494,0.093,-0.1,2.1,2.1,143,398,0.359,48,122,0.393,0.479,28,37,0.757,86,121,409
1394,1999,SF,34,CHH,50,0.5,0.111,0.2,0.7,0.9,112,289,0.388,57,132,0.432,0.483,24,32,0.75,60,90,303
1394,2000,SF,35,SEA,37,0.403,0.065,-0.3,0.2,-0.1,37,123,0.301,13,28,0.464,0.398,4,8,0.5,22,56,102
1396,1987,SF,23,SAC,67,0.458,0.151,0,0.7,0.7,134,317,0.423,127,289,0.439,0.434,35,48,0.729,120,96,310
1396,1988,SF,24,SAC,80,0.51,0.185,0.9,1.3,2.2,318,702,0.453,282,592,0.476,0.479,103,130,0.792,185,211,775
1396,1989,PF,25,SAC,80,0.529,0.141,2.7,2.1,4.8,383,873,0.439,264,578,0.457,0.507,96,123,0.78,174,215,981
1396,1990,SF,26,SAC,72,0.506,0.249,0.8,1.5,2.3,240,566,0.424,194,418,0.464,0.465,110,141,0.78,149,148,636
1397,1987,PG,22,CLE,67,0.489,0.269,0,1.1,1.1,173,424,0.408,150,354,0.424,0.435,95,114,0.833,202,75,464
1397,1988,PG,23,CLE,80,0.589,0.259,5.6,2.2,7.8,493,974,0.506,421,826,0.51,0.543,221,252,0.877,480,119,1279
1397,1989,PG,24,CLE,75,0.623,0.29,8,3.3,11.3,529,1006,0.526,436,795,0.548,0.572,263,292,0.901,631,98,1414
1397,1990,PG,25,CLE,73,0.589,0.317,7.6,2.5,10.1,489,1066,0.459,337,692,0.487,0.53,300,338,0.888,666,89,1430
1397,1991,PG,26,CLE,16,0.61,0.318,1.4,0.6,2,97,195,0.497,79,142,0.556,0.544,59,62,0.952,166,23,271
1397,1992,PG,27,CLE,72,0.61,0.318,7.5,1.6,9.1,438,897,0.488,337,636,0.53,0.545,270,285,0.947,535,113,1247
1397,1993,PG,28,CLE,75,0.609,0.309,7.4,2.3,9.8,477,986,0.484,355,693,0.512,0.546,289,305,0.948,602,105,1365
1397,1994,PG,29,CLE,76,0.586,0.267,7.6,2.4,10,480,1005,0.478,362,708,0.511,0.536,238,268,0.888,589,93,1316
1397,1995,PG,30,CLE,48,0.554,0.265,2.8,1.4,4.2,253,612,0.413,150,359,0.418,0.498,148,162,0.914,335,50,757
1397,1996,PG,31,WSB,7,0.435,0.167,-0.1,0.1,0,18,60,0.3,8,30,0.267,0.383,10,10,1,18,7,56
1397,1997,PG,32,GSW,70,0.597,0.29,3.7,0.3,4,263,589,0.447,151,306,0.493,0.542,155,171,0.906,342,100,793
1397,1998,PG,33,ORL,63,0.518,0.194,0.5,1.3,1.7,229,531,0.431,177,376,0.471,0.48,87,103,0.845,297,92,597
1398,1987,SF,25,DET,77,0.56,0.322,1.1,1.7,2.9,213,391,0.545,213,390,0.546,0.545,74,126,0.587,56,166,500
1398,1988,SF,26,DET,82,0.571,0.401,3.2,3.6,6.8,398,709,0.561,393,692,0.568,0.565,152,284,0.535,110,273,953
1398,1989,SF,27,DET,82,0.613,0.292,4.1,3.9,8.1,316,531,0.595,310,505,0.614,0.601,97,155,0.626,99,292,735
1398,1990,SF,28,DET,82,0.608,0.438,5,4.4,9.3,288,496,0.581,287,487,0.589,0.582,142,217,0.654,72,276,719
1398,1991,SF,29,DET,82,0.525,0.314,3.4,5.2,8.7,276,560,0.493,270,530,0.509,0.498,111,176,0.631,85,281,669
1398,1992,PF,30,DET,82,0.574,0.22,5.6,7,12.6,342,635,0.539,310,534,0.581,0.564,84,140,0.6,191,248,800
1398,1993,PF,31,DET,62,0.467,0.38,1.4,4.1,5.5,183,429,0.427,168,356,0.472,0.444,87,163,0.534,102,201,468
1398,1994,PF,32,SAS,79,0.549,0.349,3.3,5.4,8.7,156,292,0.534,151,268,0.563,0.543,53,102,0.52,184,229,370
1398,1995,PF,33,SAS,49,0.604,0.463,2.6,3.2,5.8,137,240,0.571,137,238,0.576,0.571,75,111,0.676,97,159,349
1398,1996,PF,34,CHI,64,0.501,0.349,1.7,4.6,6.2,146,304,0.48,143,277,0.516,0.485,56,106,0.528,160,196,351
1398,1997,PF,35,CHI,55,0.479,0.308,2,4,6,128,286,0.448,123,267,0.461,0.456,50,88,0.568,170,172,311
1398,1998,PF,36,CHI,80,0.459,0.308,1.9,5.9,7.8,155,360,0.431,151,337,0.448,0.436,61,111,0.55,230,238,375
1398,1999,PF,37,LAL,23,0.388,0.848,-0.1,0.9,0.8,16,46,0.348,16,44,0.364,0.348,17,39,0.436,30,71,49
1398,2000,PF,38,DAL,12,0.457,0.452,0.1,0.5,0.6,12,31,0.387,12,30,0.4,0.387,10,14,0.714,14,41,34
1399,1987,PF,23,SAC,45,0.493,0.081,0.2,0.2,0.4,90,185,0.486,90,180,0.5,0.486,9,15,0.6,26,66,189
1399,1988,PF,24,CLE,24,0.465,0.213,-0.1,0.2,0,26,61,0.426,26,59,0.441,0.426,10,13,0.769,3,23,62
1400,1987,SG,24,POR,7,0.558,0.444,0,0,0,4,9,0.444,3,8,0.375,0.5,3,4,0.75,1,1,12
1401,1987,C,22,DET,82,0.59,0.59,1.4,2.4,3.8,163,290,0.562,163,289,0.564,0.562,105,171,0.614,54,256,431
1401,1988,C,23,DET,82,0.614,0.572,3,3.1,6.2,258,456,0.566,258,456,0.566,0.566,185,261,0.709,113,294,701
1401,1989,PF,24,DET,67,0.558,0.586,1.1,2.3,3.5,166,333,0.498,166,331,0.502,0.498,135,195,0.692,75,197,467
1401,1990,PF,25,DET,82,0.575,0.598,2.2,3.9,6.1,209,408,0.512,208,404,0.515,0.513,174,244,0.713,67,282,593
